# Ising model
# D=24, h_global=1.000000E-14, h_boundary=1.000000E-01, h_corner=1.000000E+00, jx=1.000000E+00, jy=1.000000E+00
# temp				mag					iter
2.000000000000000	0.911319377875221	54
2.010000000000000	0.907947921107513	56
2.020000000000000	0.904419604349445	58
2.030000000000000	0.900722594825566	60
2.040000000000000	0.896843621025521	62
2.050000000000000	0.892767725062066	65
2.060000000000000	0.888477958847955	68
2.070000000000000	0.883955007988724	71
2.080000000000000	0.879176721565471	75
2.090000000000000	0.874117517872750	79
2.100000000000000	0.868747624395587	84
2.110000000000000	0.863032092849967	89
2.120000000000000	0.856929503819442	95
2.130000000000000	0.850390234810470	101
2.140000000000000	0.843354101066027	109
2.150000000000000	0.835747073072898	118
2.160000000000000	0.827476596754772	128
2.170000000000000	0.818424729928581	140
2.180000000000000	0.808437735047363	155
2.190000000000000	0.797309657932723	173
2.200000000000000	0.784755131377943	196
2.210000000000000	0.770361532305102	227
2.220000000000000	0.753498041741484	271
2.230000000000000	0.733123929670836	336
2.240000000000000	0.707320478399851	443
2.250000000000000	0.671854040940295	651
2.260000000000000	0.613371385342948	1240
